url,title
https://sfbay.craigslist.org/sby/cto/d/cupertino-black-beauty-2023-bmw-i7/7656333474.html,"Black Beauty 2023 BMW i7 M SPORT Theater, Rear Executive"
https://sfbay.craigslist.org/eby/ctd/d/concord-2018-tesla-model-75d-sedan-4d/7656322941.html,2018 Tesla Model S 75D Sedan 4D
https://sfbay.craigslist.org/pen/cto/d/burlingame-brand-new-2022-tesla-seater/7656321302.html,Brand new 2022 Tesla X --> 6 seater / Crypto OK/ Trade OK !
https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2016-nissan-leaf-sv-30kw/7656310774.html,2016 Nissan LEAF SV 30KW Battery 360 Cameras ELIGIBLE FOR EV REBATE !!
https://sfbay.craigslist.org/eby/ctd/d/albany-2014-ford-focus-electric/7656291029.html,2014 FORD FOCUS ELECTRIC HATCHBACK 4D
https://sfbay.craigslist.org/sby/cto/d/santa-clara-tesla-model-performance/7656289646.html,Tesla Model 3 2022 Performance Dual Motor All-Wheel Drive
https://sfbay.craigslist.org/eby/ctd/d/concord-2020-nissan-leaf-sv-electric/7656288924.html,2020 Nissan Leaf SV - ELECTRIC
https://sfbay.craigslist.org/sby/cto/d/san-jose-like-new-3100-miles-2023-tesla/7656264893.html,LIKE NEW (~3100 miles) 2023 Tesla Model Y Long Range
https://sfbay.craigslist.org/eby/ctd/d/concord-2015-nissan-leaf-hatchback-4d/7656255105.html,2015 Nissan LEAF S Hatchback 4D
https://sfbay.craigslist.org/eby/ctd/d/concord-2020-porsche-taycan-4s-pccb/7656228002.html,2020 PORSCHE TAYCAN 4S * PCCB PERFORMANCE BATTERY PASS DISPLAY !!!!!
https://sfbay.craigslist.org/nby/ctd/d/santa-rosa-2009-toyota-prius-standard/7656224398.html,2009 Toyota Prius Standard 4dr Hatchback
https://sfbay.craigslist.org/nby/ctd/d/santa-rosa-2012-lexus-ct-200h-premium/7656223930.html,2012 Lexus CT 200h Premium 4dr Hatchback
https://sfbay.craigslist.org/nby/ctd/d/santa-rosa-2007-toyota-prius-base-4dr/7656221263.html,2007 Toyota Prius Base 4dr Hatchback
https://sfbay.craigslist.org/nby/ctd/d/santa-rosa-2013-toyota-prius-one-4dr/7656220800.html,2013 Toyota Prius c One 4dr Hatchback
https://sfbay.craigslist.org/nby/ctd/d/santa-rosa-2020-lexus-es-300h-base-4dr/7656217602.html,2020 Lexus ES 300h Base 4dr Sedan
https://sfbay.craigslist.org/eby/ctd/d/daly-city-2019-hyundai-ioniq-hybrid/7656216663.html,2019 Hyundai Ioniq Hybrid BlueHatchback
https://sfbay.craigslist.org/nby/ctd/d/santa-rosa-2007-toyota-prius-touring/7656216123.html,2007 Toyota Prius Touring 4dr Hatchback
https://sfbay.craigslist.org/nby/ctd/d/santa-rosa-2014-toyota-prius-two-4dr/7656214969.html,2014 Toyota Prius Two 4dr Hatchback
https://sfbay.craigslist.org/nby/ctd/d/2015-volkswagen-golf-sel-premium/7656210328.html,✭2015 Volkswagen e-Golf SEL Premium
https://sfbay.craigslist.org/nby/ctd/d/san-rafael-2019-audi-tron-prestige/7656199075.html,2019 Audi e-tron Prestige
https://sfbay.craigslist.org/nby/ctd/d/san-rafael-2019-audi-tron-prestige/7656195624.html,2019 Audi e-tron Prestige
https://sfbay.craigslist.org/eby/cto/d/san-ramon-2023-rivian-r1s-adventure/7656195244.html,2023 Rivian R1S Adventure Package Quad-Motor AWD
https://sfbay.craigslist.org/nby/ctd/d/san-rafael-2015-volkswagen-golf-sel/7656191717.html,2015 Volkswagen e-Golf SEL Premium
https://sfbay.craigslist.org/eby/ctd/d/oakland-2017-tesla-model-electric-75/7656191282.html,2017 Tesla Model S Electric 75 Hatchback
https://sfbay.craigslist.org/eby/ctd/d/daly-city-2014-toyota-prius-two-wagon/7656186261.html,2014 Toyota Prius v Two Wagon 4D 4 D 4-D
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2014-chevy-chevrolet-spark-ev/7656173694.html,2014 Chevy Chevrolet Spark EV 2LT hatchback Silver Ice
https://sfbay.craigslist.org/pen/ctd/d/san-mateo-2022-chevrolet-bolt-euv-chevy/7656170775.html,2022 Chevrolet Bolt EUV Chevy Electric LT SUV
https://sfbay.craigslist.org/eby/ctd/d/2021-tesla-model-long-range/7656169589.html,✭2021 Tesla Model Y Long Range
https://sfbay.craigslist.org/nby/ctd/d/vallejo-2017-tesla-model-awd-all-wheel/7656164823.html,2017 Tesla Model X AWD All Wheel Drive Electric 100D SUV
https://sfbay.craigslist.org/eby/ctd/d/2013-tesla-model-performance/7656164043.html,✭2013 Tesla Model S Performance
https://sfbay.craigslist.org/eby/ctd/d/oakland-2017-tesla-model-electric-75/7656160283.html,2017 Tesla Model S Electric 75 Hatchback
https://sfbay.craigslist.org/eby/ctd/d/daly-city-2012-toyota-prius-four/7656156027.html,2012 Toyota Prius Four Hatchback 4D 4 D 4-D
https://sfbay.craigslist.org/eby/cto/d/alameda-2012-nissan-leaf-sl-red-miles/7656149876.html,"2012 Nissan Leaf SL, Red, 45,500 miles with 61 miles of range"
https://sfbay.craigslist.org/eby/ctd/d/2014-tesla-model-p85/7656146113.html,✭2014 Tesla Model S P85
https://sfbay.craigslist.org/eby/ctd/d/antioch-2021-hyundai-kona-electric/7656130920.html,2021 Hyundai Kona Electric Ultimate hatchback Pulse Red
https://sfbay.craigslist.org/pen/ctd/d/redwood-city-2022-tesla-model-long/7656128167.html,2022 Tesla Model Y Long Range 4D Sport Utility 7-Passanger/Third Row S
https://sfbay.craigslist.org/pen/cto/d/portola-valley-lifetime-free-supper/7656105143.html,Lifetime Free Supper Charging Tesla P85
https://sfbay.craigslist.org/sby/cto/d/san-jose-2019-nissan-leaf-sv/7656031026.html,2019 Nissan Leaf SV
https://sfbay.craigslist.org/eby/ctd/d/martinez-2021-volkswagen-id4-pro-lk-ca/7656016037.html,2021 Volkswagen ID.4 Pro S ~ L@@K ~ 1 CA Owner ~ 9K Miles ~ We Finance
https://sfbay.craigslist.org/eby/cto/d/walnut-creek-2019-tesla-model/7656014326.html,2019 Tesla model 3
https://sfbay.craigslist.org/eby/ctd/d/albany-2015-ford-focus-electric/7655998298.html,"2015 Ford Focus Electric Hatchback, 33k Miles, Navi, Clean Title!!!!!!"
https://sfbay.craigslist.org/eby/ctd/d/albany-2015-fiat-500e-white-white/7655998057.html,2015 Fiat 500e White/White Loaded Leather Moonroof 60K Miles Excellent
https://sfbay.craigslist.org/eby/ctd/d/albany-2020-tesla-model-gray-black/7655997957.html,"2020 Tesla Model 3, Gray/Black, 1-Owner, 30k Miles, Excellent!"
https://sfbay.craigslist.org/eby/ctd/d/albany-2020-porsche-taycan-turbo-awd/7655997862.html,2020 Porsche Taycan Turbo AWD Blue/Black Wrapped 14K Miles  Excellent
https://sfbay.craigslist.org/eby/ctd/d/albany-2011-nissan-leaf-sl-silver-gray/7655997548.html,2011 Nissan Leaf SL Silver/Gray 39K Miles Clean Title Excellent!
https://sfbay.craigslist.org/eby/ctd/d/albany-2012-nissan-leaf-sv-blue-tan-51k/7655997437.html,2012 Nissan Leaf SV Blue/Tan 51K Miles Clean Title Excellent Cond!!!
https://sfbay.craigslist.org/eby/ctd/d/albany-2016-nissan-leaf-black-black-36k/7655997307.html,2016 Nissan Leaf S Black/Black 36K Miles Clean Title Excellent Cond!!!
https://sfbay.craigslist.org/eby/ctd/d/albany-2013-nissan-leaf-silver-black/7655996578.html,2013 Nissan Leaf S Silver/Black Clean Title Excellent Cond!!!
https://sfbay.craigslist.org/eby/ctd/d/albany-2021-tesla-model-plaid-blue/7655995573.html,2021 Tesla Model S Plaid Blue/Black 7K Track Package FSD Wrap Mint!!!!
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2015-lexus-ct-200h-base-4dr/7655981185.html,2015 Lexus CT 200h Base 4dr Hatchback
https://sfbay.craigslist.org/eby/cto/d/discovery-bay-tesla-model-fsd-full-self/7655972274.html,Tesla Model 3 2018 FSD Full Self Driving
https://sfbay.craigslist.org/eby/cto/d/discovery-bay-chevy-chevrolet-bolt-ev/7655970055.html,Chevy Chevrolet Bolt EV Electric
https://sfbay.craigslist.org/eby/cto/d/pleasanton-2022-tesla-model-performance/7655968490.html,2022 Tesla Model Y Performance
https://sfbay.craigslist.org/nby/cto/d/mill-valley-r1-shop-access/7655952088.html,r1 shop access
https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2017-chevrolet-chevy-volt-lt/7655930876.html,2017 Chevrolet Chevy Volt LT 4dr Hatchback WE SHIP CALIFORNIA CARS ANYWHERE!
https://sfbay.craigslist.org/nby/cto/d/cotati-2020-kia-niro-ev-ex-wagon-4d/7655923777.html,2020 Kia Niro EV EX Wagon 4D
https://sfbay.craigslist.org/nby/cto/d/greenbrae-seat-long-range-tesla-model/7655912968.html,"2022 5 seat Long Range Tesla Model Y, White on White with hitch"
https://sfbay.craigslist.org/eby/cto/d/brentwood-2021-audi-tron/7655888123.html,2021 Audi E-Tron
https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2019-chevy-chevrolet-bolt/7655873874.html,2019 CHEVY CHEVROLET BOLT EV ELECTRIC LOADED 4500 DOWN BAD CREDIT
https://sfbay.craigslist.org/sby/cto/d/santa-clara-ford-mach-california-route/7655871736.html,Ford Mach-E California Route 1 low miles
https://sfbay.craigslist.org/pen/cto/d/san-mateo-tesla-model-plaid-fsd/7655863628.html,Tesla Model S Plaid w/ FSD!
https://sfbay.craigslist.org/pen/cto/d/atherton-2019-model-performance/7655845049.html,2019 model s performance
https://sfbay.craigslist.org/eby/cto/d/concord-2011-columbia-summit-street/7655839376.html,2011 Columbia Summit Street Legal Box Truck low miles - 1902 miles
https://sfbay.craigslist.org/eby/ctd/d/san-pablo-1973-porsche-914-electric/7655836876.html,1973 Porsche 914 electric conversion
https://sfbay.craigslist.org/nby/cto/d/santa-rosa-2023-rivian-r1s/7655822989.html,2023 Rivian R1S
https://sfbay.craigslist.org/sby/cto/d/san-jose-2014-mercedes-smart-mechanic/7655817927.html,2014 Mercedes Smart  Mechanic Special
https://sfbay.craigslist.org/sfc/cto/d/san-francisco-tesla-model-plaid/7655814331.html,Tesla Model S Plaid - Midnight Silver Metallic
https://sfbay.craigslist.org/sfc/ctd/d/san-francisco-2020-chevrolet-bolt-ev/7655814166.html,2020 Chevrolet Bolt EV Chevy Electric LT Wagon
https://sfbay.craigslist.org/sby/cto/d/cupertino-2014-tesla-model-85/7655808745.html,2014 tesla model S 85
https://sfbay.craigslist.org/sfc/ctd/d/san-francisco-2017-tesla-model-electric/7655798664.html,2017 Tesla Model S Electric 75 Hatchback
https://sfbay.craigslist.org/sfc/ctd/d/san-francisco-2017-tesla-model-electric/7655793460.html,2017 Tesla Model S Electric 75 Hatchback
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2022-kia-ev6-light-hatchback/7655793408.html,2022 Kia EV6 Light hatchback Snow White Pearl
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2013-ford-focus-electric/7655791570.html,2013 Ford Focus Electric hatchback Ice Storm Metallic
https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2020-chevrolet-chevy-bolt-ev/7655784258.html,2020 Chevrolet Chevy Bolt Ev Premier
https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2018-tesla-model-long-range/7655782467.html,2018 Tesla Model 3 Long Range
https://sfbay.craigslist.org/pen/ctd/d/concord-used-2019-nissan-leaf-sv/7655774993.html,Used 2019 Nissan Leaf SV Monthly payment of
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2019-porsche-cayenne-hybrid/7655774369.html,2019 Porsche Cayenne E-Hybrid suv Gray
https://sfbay.craigslist.org/sfc/ctd/d/oakland-2015-vw-volkswagen-egolf-sel/7655773138.html,2015 VW Volkswagen eGolf SEL Premium hatchback
https://sfbay.craigslist.org/eby/cto/d/dublin-2019-tesla-model-standard-range/7655768080.html,2019 Tesla Model 3 Standard Range Plus Rear-Wheel Drive -39K miles
https://sfbay.craigslist.org/pen/ctd/d/menlo-park-2021-tesla-model-performance/7655764897.html,2021 Tesla Model Y Performance with FULL SELF DRIVE AND SUMMONS.FACTORY TOW PACK
https://sfbay.craigslist.org/pen/cto/d/menlo-park-2021-tesla-model/7655764645.html,2021 Tesla Model 3
https://sfbay.craigslist.org/sfc/cto/d/san-francisco-ford-150-lightning/7655753313.html,Ford F-150 Lightning
https://sfbay.craigslist.org/pen/ctd/d/redwood-city-2013-tesla-model-base-4d/7655748665.html,2013 Tesla Model S Base 4D Hatchback
https://sfbay.craigslist.org/eby/ctd/d/fremont-2021-tesla-model-4d-sedan-sedan/7655745192.html,2021 Tesla Model 3 4D Sedan Sedan
https://sfbay.craigslist.org/pen/cto/d/mountain-view-2018-egolf-se/7655646159.html,2018 eGolf SE
https://sfbay.craigslist.org/pen/cto/d/san-mateo-bmw-i3-rex/7655632360.html,BMW i3 rex
https://sfbay.craigslist.org/eby/cto/d/berkeley-2018-nissan-leaf-fully/7655609701.html,2018 NISSAN LEAF S FULLY ELECTRIC 25000 MILE FOR SALE
https://sfbay.craigslist.org/eby/cto/d/fremont-tesla-mid-range-black-color/7655589323.html,Tesla 3 Mid Range Black Color
https://sfbay.craigslist.org/nby/cto/d/napa-2015-chevy-spark-ev-super-clean/7655557473.html,2015 Chevy Spark EV Super Clean
https://sfbay.craigslist.org/eby/cto/d/livermore-tesla-model-full-self-driving/7655544592.html,Tesla Model 3 - Full Self-Driving - Standard Range Plus - Great Value
https://sfbay.craigslist.org/eby/ctd/d/san-ramon-2017-tesla-model-100d-brand/7655482327.html,2017 Tesla Model X 100D  BRAND NEW CONDITION
https://sfbay.craigslist.org/eby/ctd/d/daly-city-2015-honda-accord-hybrid/7655427143.html,2015 Honda Accord Hybrid TouringSedan
https://stockton.craigslist.org/ctd/d/concord-used-2019-hyundai-ioniq-ev/7655417352.html,Used 2019 Hyundai Ioniq EV Electric Monthly payment of
https://sfbay.craigslist.org/eby/ctd/d/oakland-2021-volkswagen-vw-id4-pro/7655410363.html,2021 Volkswagen VW Id.4 PRO S
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2015-nissan-leaf-hatchback/7655399577.html,2015 Nissan LEAF S hatchback Cayenne Red
https://sfbay.craigslist.org/sby/ctd/d/brentwood-used-2021-ford-mustang-mach/7655396841.html,Used 2021 Ford Mustang Mach E GT mo pmnt
https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2023-volkswagen-id4-pro/7655383972.html,2023 Volkswagen ID.4 Pro S
https://sfbay.craigslist.org/sfc/ctd/d/oakland-2020-tesla-model-long-range/7655382671.html,2020 Tesla Model Y Long Range hatchback
https://sfbay.craigslist.org/pen/cto/d/mountain-view-2022-tesla-model/7655379136.html,"2022 Tesla Model Y Performance Long Range  $49,900 (408) 234 8397"
https://sfbay.craigslist.org/sby/ctd/d/san-jose-2022-chevy-chevrolet-bolt-euv/7655379120.html,2022 Chevy Chevrolet Bolt EUV LT hatchback Summit White
https://sfbay.craigslist.org/eby/ctd/d/oakland-2023-mercedes-benz-eqs-electric/7655335981.html,2023 Mercedes-Benz EQS Electric EQS 450+ Sedan
https://sfbay.craigslist.org/nby/cto/d/santa-rosa-2023-rivian-r1s/7655300378.html,2023 Rivian R1S
https://sfbay.craigslist.org/eby/cto/d/san-leandro-tesla-model-performance-fsd/7655267265.html,Tesla Model 3 Performance FSD Included
https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2014-tesla-model-p85d-awd-4dr/7655193862.html,2014 Tesla Model S P85D AWD 4dr Liftback WE SHIP CALIFORNIA CARS ANYWHERE!
https://sfbay.craigslist.org/eby/cto/d/orinda-2018-tesla-75d/7655160480.html,2018 Tesla S 75D
https://sfbay.craigslist.org/eby/ctd/d/oakland-2018-tesla-model-performance/7655125544.html,2018 Tesla Model 3 PERFORMANCE
